"vin_1_10","county","city","state","zip_code","model_year","make","model","ev_type","cafv_type","electric_range","legislative_district","dol_vehicle_id","geocoded_column","electric_utility","_2020_census_tract"
"7SAYGDEE6R","King","Seattle","WA","98178","2024","TESLA","MODEL Y","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","37","261688598","POINT (-122.25031 47.49481)","CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)","53033011902"
"7SAYGDEE1P","King","Redmond","WA","98052","2023","TESLA","MODEL Y","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","45","259062163","POINT (-122.13158 47.67858)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033032323"
"1N4AZ1CP6K","King","Covington","WA","98042","2019","NISSAN","LEAF","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible","150","47","476869319","POINT (-122.10798 47.37124)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033031709"
"1G1FZ6S02N","King","Seattle","WA","98125","2022","CHEVROLET","BOLT EUV","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","46","283009198","POINT (-122.30253 47.72656)","CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)","53033000101"
"JM3KKDHA9R","King","Seattle","WA","98117","2024","MAZDA","CX-90","Plug-in Hybrid Electric Vehicle (PHEV)","Not eligible due to low battery range","26","36","268688535","POINT (-122.38418 47.70044)","CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)","53033003000"
"1G1FY6S07K","King","Kirkland","WA","98034","2019","CHEVROLET","BOLT EV","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible","238","45","333454243","POINT (-122.22901 47.72201)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033022003"
"1G1RB6S50H","King","Seattle","WA","98122","2017","CHEVROLET","VOLT","Plug-in Hybrid Electric Vehicle (PHEV)","Clean Alternative Fuel Vehicle Eligible","53","37","546941","POINT (-122.31009 47.60803)","CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)","53033007800"
"3C3CFFGE7F","King","Federal Way","WA","98023","2015","FIAT","500","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible","87","30","316389692","POINT (-122.36217 47.31011)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033030310"
"5YJ3E1EB7M","Clark","La Center","WA","98629","2021","TESLA","MODEL 3","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","18","241540498","POINT (-122.67248 45.86156)","BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)","53011040201"
"7SAYGDEEXT","Thurston","Lacey","WA","98516","2026","TESLA","MODEL Y","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","22","289611906","POINT (-122.78598 47.08476)","PUGET SOUND ENERGY INC","53067011200"
"5YJSA1E57M","King","Bellevue","WA","98005","2021","TESLA","MODEL S","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","41","186176371","POINT (-122.1621 47.64441)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033023601"
"7SAYGDEE2P","Thurston","Olympia","WA","98506","2023","TESLA","MODEL Y","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","22","260296004","POINT (-122.87741 47.05997)","PUGET SOUND ENERGY INC","53067010200"
"5YJ3E1EBXS","King","Bellevue","WA","98007","2025","TESLA","MODEL 3","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","48","274149081","POINT (-122.12056 47.61334)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033023603"
"7SAXCBE50P","King","Bellevue","WA","98004","2023","TESLA","MODEL X","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","48","227121793","POINT (-122.1872 47.61001)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033024001"
"YV4ED3UR4M","Thurston","Olympia","WA","98502","2021","VOLVO","XC40","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","22","161595556","POINT (-122.92333 47.03779)","PUGET SOUND ENERGY INC","53067011100"
"KM8KNDDF8R","King","Redmond","WA","98052","2024","HYUNDAI","IONIQ 5","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","48","273157013","POINT (-122.13158 47.67858)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033032325"
"WA134BGF7S","King","Seattle","WA","98112","2025","AUDI","Q6","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","43","285946825","POINT (-122.30207 47.64085)","CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)","53033006400"
"7SAYGDEE8R","King","Kent","WA","98030","2024","TESLA","MODEL Y","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","47","272525494","POINT (-122.19976 47.37483)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033029508"
"5YJSA1E49K","King","Bellevue","WA","98004","2019","TESLA","MODEL S","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible","270","41","228885170","POINT (-122.1872 47.61001)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033023901"
"7SAYGDEE5P","King","Redmond","WA","98052","2023","TESLA","MODEL Y","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","48","253686534","POINT (-122.13158 47.67858)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033022606"
"JTDKARFPXH","King","Seattle","WA","98122","2017","TOYOTA","PRIUS PRIME (PHEV)","Plug-in Hybrid Electric Vehicle (PHEV)","Not eligible due to low battery range","25","43","183525597","POINT (-122.31009 47.60803)","CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)","53033008402"
"1FTBW1XK8N","Kitsap","Bremerton","WA","98312","2022","FORD","TRANSIT","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","26","252709705","POINT (-122.65223 47.57192)","PUGET SOUND ENERGY INC","53035081000"
"7SAYGDEE4P","Clark","Battle Ground","WA","98604","2023","TESLA","MODEL Y","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","18","251189074","POINT (-122.5331 45.78092)","BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)","53011040415"
"1G1FZ6S00P","Thurston","Tumwater","WA","98512","2023","CHEVROLET","BOLT EUV","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","22","290969094","POINT (-123.04078 46.94792)","PUGET SOUND ENERGY INC","53067010910"
"7SAYGDEE4P","Clark","Brush Prairie","WA","98606","2023","TESLA","MODEL Y","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","18","262149737","POINT (-122.54578 45.73473)","BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)","53011040505"
"WAUUPBFF7J","King","Seattle","WA","98112","2018","AUDI","A3","Plug-in Hybrid Electric Vehicle (PHEV)","Not eligible due to low battery range","16","43","185422982","POINT (-122.30207 47.64085)","CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)","53033006300"
"7SAYGDEE8T","King","Kent","WA","98030","2026","TESLA","MODEL Y","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","47","284832915","POINT (-122.19976 47.37483)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033029603"
"3FMTK4SEXN","King","Bellevue","WA","98004","2022","FORD","MUSTANG MACH-E","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","41","224281620","POINT (-122.1872 47.61001)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033023801"
"2C4RC1L72N","King","Auburn","WA","98092","2022","CHRYSLER","PACIFICA","Plug-in Hybrid Electric Vehicle (PHEV)","Clean Alternative Fuel Vehicle Eligible","32","47","280224269","POINT (-122.18263 47.31825)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033031207"
"1GC10VEL8R","Thurston","Olympia","WA","98501","2024","CHEVROLET","SILVERADO","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","22","260246738","POINT (-122.89165 47.03954)","PUGET SOUND ENERGY INC","53067010100"
"WBAJB1C01L","King","Seattle","WA","98112","2020","BMW","530E","Plug-in Hybrid Electric Vehicle (PHEV)","Not eligible due to low battery range","18","43","240741273","POINT (-122.30207 47.64085)","CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)","53033006400"
"KNAGV4LD7H","King","Renton","WA","98059","2017","KIA","OPTIMA","Plug-in Hybrid Electric Vehicle (PHEV)","Not eligible due to low battery range","29","11","347865521","POINT (-122.11589 47.50243)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033025101"
"1G1FY6S0XL","Cowlitz","Kelso","WA","98626","2020","CHEVROLET","BOLT EV","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible","259","19","142002542","POINT (-122.89867 46.14424)","BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY","53015000901"
"1G1FW6S0XH","King","Bellevue","WA","98006","2017","CHEVROLET","BOLT EV","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible","238","41","136981967","POINT (-122.12096 47.55584)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033024902"
"KNDCR3L1XP","King","Seattle","WA","98115","2023","KIA","NIRO","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","43","251628765","POINT (-122.31676 47.68156)","CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)","53033002600"
"5YJYGDEE2M","King","Seattle","WA","98109","2021","TESLA","MODEL Y","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","36","203559023","POINT (-122.35022 47.63824)","CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)","53033007002"
"JTDKARFP2H","King","Renton","WA","98058","2017","TOYOTA","PRIUS PRIME (PHEV)","Plug-in Hybrid Electric Vehicle (PHEV)","Not eligible due to low battery range","25","11","350377380","POINT (-122.08747 47.4466)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033025803"
"5YJ3E1EA3P","King","Seattle","WA","98101","2023","TESLA","MODEL 3","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","43","249695351","POINT (-122.34223 47.61085)","CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)","53033007302"
"1N4AZ1BP9L","King","Kirkland","WA","98033","2020","NISSAN","LEAF","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible","149","45","115278663","POINT (-122.2066 47.67887)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033022401"
"WBA8E1C57J","King","Kirkland","WA","98033","2018","BMW","330E","Plug-in Hybrid Electric Vehicle (PHEV)","Not eligible due to low battery range","14","45","145459548","POINT (-122.2066 47.67887)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033022401"
"1G1FZ6S07L","King","Seattle","WA","98125","2020","CHEVROLET","BOLT EV","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible","259","46","260654201","POINT (-122.30253 47.72656)","CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)","53033000800"
"JHMZC5F12K","King","Seattle","WA","98177","2019","HONDA","CLARITY","Plug-in Hybrid Electric Vehicle (PHEV)","Clean Alternative Fuel Vehicle Eligible","47","36","100598067","POINT (-122.37238 47.74068)","CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)","53033001600"
"5YJYGDEE5M","Clark","Vancouver","WA","98685","2021","TESLA","MODEL Y","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","18","280737306","POINT (-122.70303 45.70954)","BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)","53011040907"
